priority	station	route_id	route_name	coverage_level	coverage_description	source_url	route_connections_in_app	lat	lon	v13_in_app_mode	v13_dynamic_source
P0	四ツ谷	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E5%9B%9B%E3%83%84%E8%B0%B7	4	35.686	139.7306	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P0	四ツ谷	metro_n	東京メトロ 南北線｜目黒〜赤羽岩淵	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/n-metronambokuhome-all-info/#:~:text=%E5%9B%9B%E3%83%84%E8%B0%B7	4	35.686	139.7306	online_car	https://wadattsu261.com/content/n-metronambokuhome-all-info/
P0	大手町	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E5%A4%A7%E6%89%8B%E7%94%BA	4	35.6852	139.7645	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P0	大手町	metro_c	東京メトロ 千代田線｜代々木上原〜北綾瀬	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/c-metrochiyodahome-all-info/#:~:text=%E5%A4%A7%E6%89%8B%E7%94%BA	4	35.6852	139.7645	online_car	https://wadattsu261.com/content/c-metrochiyodahome-all-info/
P0	大手町	metro_z	東京メトロ 半蔵門線｜渋谷〜押上	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/#:~:text=%E5%A4%A7%E6%89%8B%E7%94%BA	4	35.6852	139.7645	online_car	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/
P0	大手町	metro_t	東京メトロ 東西線｜中野〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/t-metrotozaihome-all-info/#:~:text=%E5%A4%A7%E6%89%8B%E7%94%BA	4	35.6852	139.7645	online_car	https://wadattsu261.com/content/t-metrotozaihome-all-info/
P0	秋葉原	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E7%A7%8B%E8%91%89%E5%8E%9F	4	35.6984	139.7731	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P0	秋葉原	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/akihabara-yamanote-keihinhome-info/	4	35.6984	139.7731	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P0	秋葉原	yamanote	JR 山手線｜環状運転	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/akihabara-yamanote-keihinhome-info/	4	35.6984	139.7731	static_detail	
P0	秋葉原	metro_h	東京メトロ 日比谷線｜北千住〜中目黒	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/h-metrohibiyahome-all-info/#:~:text=%E7%A7%8B%E8%91%89%E5%8E%9F	4	35.6984	139.7731	online_car	https://wadattsu261.com/content/h-metrohibiyahome-all-info/
P0	飯田橋	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E9%A3%AF%E7%94%B0%E6%A9%8B	4	35.702	139.745	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P0	飯田橋	metro_n	東京メトロ 南北線｜目黒〜赤羽岩淵	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/n-metronambokuhome-all-info/#:~:text=%E9%A3%AF%E7%94%B0%E6%A9%8B	4	35.702	139.745	online_car	https://wadattsu261.com/content/n-metronambokuhome-all-info/
P0	飯田橋	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E9%A3%AF%E7%94%B0%E6%A9%8B	4	35.702	139.745	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P0	飯田橋	metro_t	東京メトロ 東西線｜中野〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/t-metrotozaihome-all-info/#:~:text=%E9%A3%AF%E7%94%B0%E6%A9%8B	4	35.702	139.745	online_car	https://wadattsu261.com/content/t-metrotozaihome-all-info/
P0	中野	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E4%B8%AD%E9%87%8E	3	35.7058	139.6658	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P0	中野	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E4%B8%AD%E9%87%8E	3	35.7058	139.6658	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P0	中野	metro_t	東京メトロ 東西線｜中野〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/t-metrotozaihome-all-info/#:~:text=%E4%B8%AD%E9%87%8E	3	35.7058	139.6658	online_car	https://wadattsu261.com/content/t-metrotozaihome-all-info/
P0	北千住	joban	JR 常磐線快速｜品川〜取手	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jj-jobanrapidhome-all-info/#:~:text=%E5%8C%97%E5%8D%83%E4%BD%8F	3	35.7497	139.8051	online_car	https://wadattsu261.com/content/jj-jobanrapidhome-all-info/
P0	北千住	metro_c	東京メトロ 千代田線｜代々木上原〜北綾瀬	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/c-metrochiyodahome-all-info/#:~:text=%E5%8C%97%E5%8D%83%E4%BD%8F	3	35.7497	139.8051	online_car	https://wadattsu261.com/content/c-metrochiyodahome-all-info/
P0	北千住	metro_h	東京メトロ 日比谷線｜北千住〜中目黒	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/h-metrohibiyahome-all-info/	3	35.7497	139.8051	static_car	
P0	川崎	keihin	JR 京浜東北・根岸線｜大宮〜大船	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/kawasaki-tokaido-keihin-nambuhome-info/	3	35.5313	139.6968	static_detail	
P0	川崎	nambu	JR 南武線｜川崎〜立川	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jn-nambuhome-all-info/#:~:text=%E5%B7%9D%E5%B4%8E	3	35.5313	139.6968	online_car	https://wadattsu261.com/content/jn-nambuhome-all-info/
P0	川崎	tokaido	JR 東海道線｜東京〜熱海	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/kawasaki-tokaido-keihin-nambuhome-info/	3	35.5313	139.6968	static_detail	
P0	御茶ノ水	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E5%BE%A1%E8%8C%B6%E3%83%8E%E6%B0%B4	3	35.6996	139.765	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P0	御茶ノ水	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E5%BE%A1%E8%8C%B6%E3%83%8E%E6%B0%B4	3	35.6996	139.765	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P0	御茶ノ水	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E5%BE%A1%E8%8C%B6%E3%83%8E%E6%B0%B4	3	35.6996	139.765	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P0	有楽町	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/yurakucho-yamanote-keihinhome-info/	3	35.675	139.7633	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P0	有楽町	yamanote	JR 山手線｜環状運転	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	3	35.675	139.7633	static_car	
P0	有楽町	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E6%9C%89%E6%A5%BD%E7%94%BA	3	35.675	139.7633	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P0	目黒	yamanote	JR 山手線｜環状運転	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/#:~:text=%E7%9B%AE%E9%BB%92	3	35.6339	139.7158	online_car	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/
P0	目黒	metro_n	東京メトロ 南北線｜目黒〜赤羽岩淵	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/n-metronambokuhome-all-info/#:~:text=%E7%9B%AE%E9%BB%92	3	35.6339	139.7158	online_car	https://wadattsu261.com/content/n-metronambokuhome-all-info/
P0	目黒	meguro	東急 目黒線｜目黒〜日吉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/mg-tokyumegurohome-info/#:~:text=%E7%9B%AE%E9%BB%92	3	35.6339	139.7158	external_link	
P0	荻窪	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E8%8D%BB%E7%AA%AA	3	35.7045	139.6201	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P0	荻窪	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E8%8D%BB%E7%AA%AA	3	35.7045	139.6201	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P0	荻窪	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E8%8D%BB%E7%AA%AA	3	35.7045	139.6201	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P0	表参道	metro_c	東京メトロ 千代田線｜代々木上原〜北綾瀬	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/c-metrochiyodahome-all-info/#:~:text=%E8%A1%A8%E5%8F%82%E9%81%93	3	35.6652	139.712	online_car	https://wadattsu261.com/content/c-metrochiyodahome-all-info/
P0	表参道	metro_z	東京メトロ 半蔵門線｜渋谷〜押上	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/#:~:text=%E8%A1%A8%E5%8F%82%E9%81%93	3	35.6652	139.712	online_car	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/
P0	表参道	metro_g	東京メトロ 銀座線｜浅草〜渋谷	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/g-metroginzahome-all-info/	3	35.6652	139.712	static_car	
P0	西日暮里	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/nishinippori-yamanote-keihinhome-info/	3	35.7321	139.7668	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P0	西日暮里	yamanote	JR 山手線｜環状運転	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/#:~:text=%E8%A5%BF%E6%97%A5%E6%9A%AE%E9%87%8C	3	35.7321	139.7668	online_car	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/
P0	西日暮里	metro_c	東京メトロ 千代田線｜代々木上原〜北綾瀬	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/c-metrochiyodahome-all-info/#:~:text=%E8%A5%BF%E6%97%A5%E6%9A%AE%E9%87%8C	3	35.7321	139.7668	online_car	https://wadattsu261.com/content/c-metrochiyodahome-all-info/
P0	銀座	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E9%8A%80%E5%BA%A7	3	35.6719	139.7641	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P0	銀座	metro_h	東京メトロ 日比谷線｜北千住〜中目黒	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/h-metrohibiyahome-all-info/#:~:text=%E9%8A%80%E5%BA%A7	3	35.6719	139.7641	online_car	https://wadattsu261.com/content/h-metrohibiyahome-all-info/
P0	銀座	metro_g	東京メトロ 銀座線｜浅草〜渋谷	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/g-metroginzahome-all-info/	3	35.6719	139.7641	static_car	
P0	錦糸町	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E9%8C%A6%E7%B3%B8%E7%94%BA	3	35.6964	139.814	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P0	錦糸町	sobu	JR 総武線快速｜東京〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/#:~:text=%E9%8C%A6%E7%B3%B8%E7%94%BA	3	35.6964	139.814	online_car	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/
P0	錦糸町	metro_z	東京メトロ 半蔵門線｜渋谷〜押上	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/#:~:text=%E9%8C%A6%E7%B3%B8%E7%94%BA	3	35.6964	139.814	online_car	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/
P0	吉祥寺	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E5%90%89%E7%A5%A5%E5%AF%BA	2	35.7031	139.5798	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P0	吉祥寺	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E5%90%89%E7%A5%A5%E5%AF%BA	2	35.7031	139.5798	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P0	新横浜	yokohama	JR 横浜線・根岸線直通｜八王子〜大船	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jh-yokohama-negishiall-info/#:~:text=%E6%96%B0%E6%A8%AA%E6%B5%9C	2	35.5075	139.6176	online_car	https://wadattsu261.com/content/jh-yokohama-negishiall-info/
P0	新横浜	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/shinyokohama-yokohamablueline-info/	2	35.5075	139.6176	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P0	町田	yokohama	JR 横浜線・根岸線直通｜八王子〜大船	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jh-yokohama-negishiall-info/#:~:text=%E7%94%BA%E7%94%B0	2	35.542	139.4451	online_car	https://wadattsu261.com/content/jh-yokohama-negishiall-info/
P0	町田	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.542	139.4451	external_link	
P0	立川	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E7%AB%8B%E5%B7%9D	2	35.6987	139.4132	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P0	立川	nambu	JR 南武線｜川崎〜立川	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jn-nambuhome-all-info/#:~:text=%E7%AB%8B%E5%B7%9D	2	35.6987	139.4132	online_car	https://wadattsu261.com/content/jn-nambuhome-all-info/
P0	高田馬場	yamanote	JR 山手線｜環状運転	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/takadanobaba-yamanotehome-info/	2	35.7126	139.7039	static_detail	
P0	高田馬場	metro_t	東京メトロ 東西線｜中野〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/t-metrotozaihome-all-info/#:~:text=%E9%AB%98%E7%94%B0%E9%A6%AC%E5%A0%B4	2	35.7126	139.7039	online_car	https://wadattsu261.com/content/t-metrotozaihome-all-info/
P0	六本木	metro_h	東京メトロ 日比谷線｜北千住〜中目黒	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/h-metrohibiyahome-all-info/#:~:text=%E5%85%AD%E6%9C%AC%E6%9C%A8	1	35.6628	139.7314	online_car	https://wadattsu261.com/content/h-metrohibiyahome-all-info/
P0	豊洲	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E8%B1%8A%E6%B4%B2	1	35.6549	139.7961	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P1	大船	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/ofuna-negishihome-no9-10-info/	6	35.354	139.5311	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P1	大船	tokaido	JR 東海道線｜東京〜熱海	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/ofuna-tokaidohome-info/	6	35.354	139.5311	online_car	https://wadattsu261.com/content/jt-tokaidohome-all-info/
P1	大船	yokohama	JR 横浜線・根岸線直通｜八王子〜大船	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jh-yokohama-negishiall-info/#:~:text=%E5%A4%A7%E8%88%B9	6	35.354	139.5311	online_car	https://wadattsu261.com/content/jh-yokohama-negishiall-info/
P1	大船	yokosuka	JR 横須賀線｜東京〜久里浜	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/ofuna-yokosuka-shonanshinjukuline-info/	6	35.354	139.5311	online_car	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/
P1	大船	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E5%A4%A7%E8%88%B9	6	35.354	139.5311	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P1	大船	shonan_t	JR 湘南新宿ライン｜高崎〜小田原	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E5%A4%A7%E8%88%B9	6	35.354	139.5311	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P1	戸塚	tokaido	JR 東海道線｜東京〜熱海	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/totsuka-yokosuka-shonanshinjuku-tokaidohome-info/	5	35.4004	139.5343	static_detail	
P1	戸塚	yokosuka	JR 横須賀線｜東京〜久里浜	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/totsuka-yokosuka-shonanshinjuku-tokaidohome-info/	5	35.4004	139.5343	static_detail	
P1	戸塚	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E6%88%B8%E5%A1%9A	5	35.4004	139.5343	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P1	戸塚	shonan_t	JR 湘南新宿ライン｜高崎〜小田原	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E6%88%B8%E5%A1%9A	5	35.4004	139.5343	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P1	戸塚	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/totsuka-yokohamablueline-info/	5	35.4004	139.5343	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
